id,message,created_time,permalink_url,post_impressions
425421338250110_1105391383586432,"The energy on our dancefloor has never been so intense as when KI/KI took control during ADE last year. She's making her return this Sunday at Lofi with Hyperaktivist, JEANS, KI/KI, Sarkawt Hamad, Viscerale. This is going to be one for the books again so secure your tickets now ⚡️

Tickets: https://eventix.shop/b6q65qbu",2022-03-14T16:31:49+0000,https://www.facebook.com/1171958854934672/videos/1906652956193842,3013
425421338250110_1104282140364023,"This weekend is all about our new floor! Fresh Funktion One sound system, booth on the floor, limited capacity, maximum vibes. See you there.",2022-03-12T19:08:11+0000,https://www.facebook.com/425421338250110/posts/1104282140364023/,36
425421338250110_1104074547051449,"Today we gather on our new and intimate dancefloor for Lofi with Cinnaman, Kamma & Masalo, Nèna, Naone, Young Marco 💃

Although it's not mandatory to be tested anymore, we would like to ask you to be responsible and stay at home when you feel sick or to do a self test to be sure. See you in a bit!",2022-03-12T11:39:59+0000,https://www.facebook.com/425421338250110/posts/1104074547051449/,3
425421338250110_1103546247104279,"Get ready for a new gathering at Lofi. This is the running order for the weekend, see you on our new dancefloor 💃

Saturday // Lofi with Cinnaman, Kamma & Masalo, Nèna, Naone, Young Marco
Sunday // Lofi with Blasha & Allatt, Delano Legito, Stephanie Sykes, Sunil Sharpe, MARRØN",2022-03-11T14:43:43+0000,https://www.facebook.com/425421338250110/posts/1103546247104279/,4
425421338250110_1102938140498423,"Come and dance the weekend away with us on Sunday at Lofi with Blasha & Allatt, Delano Legito, Stephanie Sykes, Sunil Sharpe, MARRØN.

We've listened to your feedback and lowered our entry to €15 regular and €10 early admission (entry until 16:00) ex fee. The gathering will take place in our new intimate room and you will no longer have to be tested before entering the club.

See you on Sunday 🖤",2022-03-10T15:05:00+0000,https://www.facebook.com/425421338250110/posts/1102938140498423/,2
425421338250110_1102424157216488,"We have moved our upcoming events to a new floor with a capacity of up to 500 people. This means that you will no longer have to be tested before entering the club, and we will have a more intimate atmosphere during our next gatherings. 

We've listened to your feedback and lowered our Sunday entry to €15 regular and €10 early admission ex fee. Also, we lowered our locker prices to accommodate everyone who's down to dance the weekend away with us.

Saturday // Lofi with Cinnaman, Kamma & Masalo, Nèna, Naone, Young Marco
Sunday // Lofi with Blasha & Allatt, Delano Legito, Stephanie Sykes, Sunil Sharpe, MARRØN",2022-03-09T17:58:53+0000,https://www.facebook.com/425421338250110/posts/1102424157216488/,22
425421338250110_1101791457279758,"Reminiscing the vibes from last weekend and looking forward to our next gatherings.

Saturday // Lofi with Cinnaman, Kamma & Masalo, Nèna, Naone, Young Marco
Sunday // Lofi with Blasha & Allatt, Delano Legito, Stephanie Sykes, Sunil Sharpe, MARRØN",2022-03-08T17:18:04+0000,https://www.facebook.com/425421338250110/posts/1101791457279758/,13
425421338250110_1101207564004814,"Although we're still recovering from last weekend, we would like to look ahead and share our next gathering with you: Lofi with Cinnaman, Kamma & Masalo, Nèna, Naone, Young Marco. Tickets are available online and at the door on Saturday.",2022-03-07T18:07:46+0000,https://www.facebook.com/425421338250110/posts/1101207564004814/,6
425421338250110_1100357260756511,"Get ready for the ultimate Sunday session aka Lofi with Amoral, Comrade Winston, Grace Dahl, Rod, Stranger 🖤

Final tickets: https://eventix.shop/b6q65qbu
______________________________

NO RACISM, NO SEXISM, NO HOMOPHOBIA, NO TRANSPHOBIA.

IMPORTANT
Make sure you have your QR code ready in your CoronaCheck app. No entrance without a valid QR code.
It's obligatory to identify yourself. No entry without a valid passport, ID card or driver's license. A printout is not allowed.

TESTING FOR ENTRY
Only a negative test result via Testing for Entry in your CoronaCheck app will give you access to the event (so no vaccination passport or proof of recovery). Don't forget to bring a valid passport, ID card or driver's license to identify yourself.
If you haven't made an appointment yet, do this asap via Testing for Entry at https://www.testenvoortoegang.org. When you receive your result, you can create a QR-code within the CoronaCheck app, which will be scanned at the entrance.

ADDRESS AND TRANSPORT
Basisweg 63, 1043 AN Amsterdam.
From Station Sloterdijk you can either walk or take an OV bike.
Coming by car? There is limited parking (free) available, so make sure to arrive early to claim a spot.

MISC.
There is a great selection of food available for everyone at Lofi. We have lockers and we don't sell cigarettes.",2022-03-06T08:03:16+0000,https://www.facebook.com/425421338250110/posts/1100357260756511/,4
425421338250110_1099865790805658,"Today is all about Lofi with Antal, Kléo, Margie. Final tickets are available online and at the door. Please check all the relevant information below and we hope to see you on the dancefloor 💃

Final tickets: https://eventix.shop/b6q65qbu
______________________________
NO RACISM, NO SEXISM, NO HOMOPHOBIA, NO TRANSPHOBIA.

IMPORTANT
Make sure you have your QR code ready in your CoronaCheck app. No entrance without a valid QR code.
It's obligatory to identify yourself. No entry without a valid passport, ID card or driver's license. A printout is not allowed.

TESTING FOR ENTRY
Only a negative test result via Testing for Entry in your CoronaCheck app will give you access to the event (so no vaccination passport or proof of recovery). Don't forget to bring a valid passport, ID card or driver's license to identify yourself.
If you haven't made an appointment yet, do this asap via Testing for Entry at https://www.testenvoortoegang.org. When you receive your result, you can create a QR-code within the CoronaCheck app, which will be scanned at the entrance.

ADDRESS AND TRANSPORT
Basisweg 63, 1043 AN Amsterdam.
From Station Sloterdijk you can either walk or take an OV bike.
Coming by car? There is limited parking (free) available, so make sure to arrive early to claim a spot.

MISC.
There is a great selection of food available for everyone at Lofi. We have lockers and we don't sell cigarettes.",2022-03-05T12:27:49+0000,https://www.facebook.com/425421338250110/posts/1099865790805658/,5
425421338250110_1099380150854222,"We are still in the afterglow of the re-opening last weekend, with 35 artists, spread over seven days and nights, we are taking this energy with us into March. This is our full program, all tickets are available now 🖤

https://eventix.shop/b6q65qbu",2022-03-04T16:14:41+0000,https://www.facebook.com/1171958854934672/videos/321914646582336,10572
425421338250110_1096082707850633,"Tickets for Lofi with Antal, Kléo and Margie now on sale",2022-02-27T10:15:16+0000,https://www.facebook.com/425421338250110/posts/1096082707850633/,3
425421338250110_1093783211413916,Coming Sunday we welcome long time Lofi resident organisations @slapfunkrecords and @vbx.nu back to our midst ❤️,2022-02-23T18:18:09+0000,https://www.facebook.com/425421338250110/posts/1093783211413916/,2
425421338250110_1092320108226893,,2022-02-21T13:24:40+0000,https://www.facebook.com/425421338250110/posts/1092320108226893/,2
425421338250110_1071967273595510,In light of recent developments; we hope to be reunited (again…) soon 🙌🏼,2022-01-18T16:31:23+0000,https://www.facebook.com/425421338250110/posts/1071967273595510/,72
720312071435191_148442277991537,Freddy K // 05:00 - 07:00 // Ratherlost - New Year's Day,2022-12-30T15:39:51+0000,https://www.facebook.com/583374137831680/videos/827952928287839,0
720312071435191_147903541378744,DVS1 // 21:00 - 23:30 // New Year's Day // Lofi,2022-12-28T16:50:09+0000,https://www.facebook.com/583374137831680/posts/147903541378744,0
720312071435191_147633734739058,"Running order for the Ratherlost new year kickstart marathon in Lofi 💥

Ratherlost - New Year's Day
The presale is completely sold out. There will be a very limited door sale at the start of the event. Watch out for ticket scammers, only buy via Ticketswap!

Track: Marco Shuttle - Curve Pericolosa",2022-12-27T15:47:24+0000,https://www.facebook.com/583374137831680/videos/1260686694513128,0
720312071435191_146509788184786,JakoJako // 03:00 - 05:00 // Ratherlost - New Year's Day,2022-12-23T14:23:34+0000,https://www.facebook.com/583374137831680/videos/1273829043172531,0
720312071435191_146247634877668,Quelza // 23:30 - 01:30 // Ratherlost - New Year's Day,2022-12-22T15:21:13+0000,https://www.facebook.com/583374137831680/posts/146247634877668,0
720312071435191_142007058635059,"Presale for Ratherlost - New Year's Day is sold out! We only have a limited amount of tickets left for the night-time of the event from 23:00 - 07:00 for €22,50. Available here: https://eventix.shop/b6q65qbu

Track: Marco Shuttle - W.E.I.R.D.",2022-12-07T11:31:54+0000,https://www.facebook.com/583374137831680/posts/142007058635059,0
720312071435191_140793388756426,Exactly one month to go till we meet for our New Year’s kickstart marathon in Lofi. The very last tickets are flying out as we speak. We are beyond excited for this dancefloor journey. See you on the 1st of January for Ratherlost - New Year's Day ❤️‍🔥,2022-12-02T16:58:16+0000,https://www.facebook.com/583374137831680/videos/5413173048792235,0
720312071435191_140446585457773,"The Ratherlost ADE sets of stranger b2b Talismann, Stephanie Sykes, Nørbak and Thoms Traxx have been uploaded today! Relive this epic night via the Ratherlost Soundcloud (link in the comments) 🔊🔥

Heads up that Ratherlost - New Year's Day is down to the last 150 tickets now. Time to secure your spot 📯

Tracks
Quelza - Ellipsis
Peter Van Hoesen - Vertical Vertigo",2022-12-01T10:35:19+0000,https://www.facebook.com/583374137831680/videos/808367100489004,0
720312071435191_136123559223409,"Oscar Mulero (oficial) warped us into a meditative state with a deeply layered techno masterclass at Ratherlost ADE ➿

For the 1st of January, we have invited a house full of legends to Lofi for Ratherlost - New Year's Day to guide us into the dancefloor dimension. Tickets are at 70% already so we kindly advise you te secure your spot ❤️‍🔥",2022-11-15T11:58:47+0000,https://www.facebook.com/583374137831680/videos/847206360030389,0
720312071435191_133004339535331,"Grandmaster Luke Slater's P.A.S. live launched Lofi into the stratosphere during ADE! 🚀

We’re overwhelmed that >50% of the tickets for Ratherlost - New Year's Day are already sold at this point. We can’t wait to share more of these intense dancefloor moments together.",2022-11-04T15:07:05+0000,https://www.facebook.com/583374137831680/videos/1503311436844802,0
720312071435191_376171414650857,"Next up: Ratherlost - New Year's Day at Lofi.

Tickets: eventix.shop/7mekfv9a",2022-10-26T09:47:11+0000,https://www.facebook.com/583374137831680/posts/376171414650857?substory_index=376171414650857,0
720312071435191_130384989797266,"After the unforgettable night last Friday, we are excited to present you the next edition on the 1st of January: Ratherlost - New Year's Day. 
We will be kicking off the year in style with a 17-hour journey into the depths of our Lofi homebase guided by icons of proper techno. Aiming to reach that collective state of getting lost and finding meaning on the dancefloor.

Limited Phase I tickets are available now via: https://eventix.shop/c3gk4z29 

If you want to stay updated on all things Ratherlost + get access to a limited amount of discounted tickets for each event. Join the Ratherlost Telegram channel: https://t.me/+8MRGbFb_-FswMDM0
 
Amazing artwork by Maarten Huizing.",2022-10-26T09:27:57+0000,https://www.facebook.com/583374137831680/posts/130384989797266,0
720312071435191_129843803184718,"Huge thanks to all of you for diving in with us and being part of the incredible Friday night! 🪐🖤 

All sets were outstanding and the vibe you brought was electric!! Have a good ADE recovery and keep your eyes peeled for exciting news coming this Wednesday 👀",2022-10-24T10:48:50+0000,https://www.facebook.com/583374137831680/posts/129843803184718,0
720312071435191_129085659927199,"LAST INFO FOR TONIGHT 🔹

We can’t wait to welcome you at tonight for Ratherlost ADE [SOLD OUT].

- Presale is sold out. A minimal amount of tickets will be available at the door from 22:00.
- Watch out for ticket scammers. Only buy second-hand via Ticketswap.
- Lofi is a pin-only club. Cash payments are not accepted at the bar.
- It’s not possible to leave and re-enter the venue.
- Ratherlost has a no-camera policy. Phones will be stickered at the entrance.
- There are big and small lockers available which you can rent by scanning the QR code at the entrance.
- There is a selection of warm (vegetarian/meat) foods and snacks.
- Please bring and use ear protection. Earplugs are also available at the bar.
- There are no cigarettes for sale inside. So come prepared.",2022-10-21T16:47:24+0000,https://www.facebook.com/583374137831680/posts/129085659927199,0
720312071435191_127831990052566,"This is the running order for RATHERLOST x Lofi ADE.

A limited amount of tickets will be available at the door. Watch out for ticket scammers on social media, only buy second-hand tickets from Ticketswap.",2022-10-17T11:48:08+0000,https://www.facebook.com/583374137831680/posts/127831990052566,0
720312071435191_126388183530280,"Throwback to the sonic wormhole created by Woody NinetyTwo at Ratherlost 🌀

Next week we meet again in Lofi’s misty warehouse on the Friday night of ADE. See you on the floor ⚡",2022-10-12T15:17:36+0000,https://www.facebook.com/583374137831680/videos/663515755345284,0
